'duration','protocol_type','service','flag','src_bytes','dst_bytes','land','wrong_fragment','urgent','hot','num_failed_logins','logged_in','num_compromised','root_shell','su_attempted','num_root','num_file_creations','num_shells','num_access_files','num_outbound_cmds','is_host_login','is_guest_login','count','srv_count','serror_rate','srv_serror_rate','rerror_rate','srv_rerror_rate','same_srv_rate','diff_srv_rate','srv_diff_host_rate','dst_host_count','dst_host_srv_count','dst_host_same_srv_rate','dst_host_diff_srv_rate','dst_host_same_src_port_rate','dst_host_srv_diff_host_rate','dst_host_serror_rate','dst_host_srv_serror_rate','dst_host_rerror_rate','dst_host_srv_rerror_rate','class'
0,0,2,12,9,45,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,160,0,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0
0,0,1,24,9,252,1566,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,121,255,1,0,0.01,0.02,0,0,0.1,0.06
0,0,1,54,9,823,538,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,71,244,0.96,0.03,0.01,0.01,0,0,0,0
1,0,1,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,1,1,0,0,0.5,0.25,0,255,4,0.02,0.08,0,0,1,1,0,0
1,0,1,58,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,11,1,1,0,0,0.11,0.07,0,255,11,0.04,0.09,0,0,1,1,0,0
1,0,2,44,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,255,7,0.03,0.2,0.58,0,0,0,0.36,0
1,0,1,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,13,1,1,0,0,0.27,0.06,0,255,13,0.05,0.05,0,0,1,1,0,0
1,0,1,49,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,9,1,1,0,0,0.03,0.06,0,255,7,0.03,0.07,0,0,1,1,0,0
0,0,2,49,9,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,11,9,0.82,0.18,0.09,0,0,0,0,0
1,0,1,68,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,15,1,1,0,0,0.12,0.07,0,255,15,0.06,0.07,0,0,1,1,0,0
1,0,1,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,10,1,1,0,0,0.03,0.05,0,255,11,0.04,0.07,0,0,1,1,0,0
0,0,1,24,9,241,2366,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,2,255,1,0,0.5,0.04,0,0,0,0
0,0,2,12,9,45,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,191,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
0,0,2,44,9,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,22,0,0,0,0,0.96,0.09,0,255,22,0.09,0.55,0.09,0,0,0,0,0
1,0,1,49,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2,1,1,0,0,0.03,0.08,0,255,16,0.06,0.07,0,0,1,1,0,0
0,0,1,24,9,294,1695,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,32,0,0,0,0,1,0,0.06,141,255,1,0,0.01,0.03,0,0,0,0
1,0,0,14,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,1,0,1,4,61,1,0,1,0.26,0,0,0,0
0,0,1,24,9,241,835,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,20,255,1,0,0.05,0.03,0,0,0,0
0,3,1,54,9,1049,370,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,49,175,0.71,0.08,0.02,0.01,0,0,0,0
0,0,1,24,9,226,5260,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
0,0,1,20,9,1153,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0.67,0.67,0,208,54,0.18,0.03,0.18,0.04,0,0,0,0
1,0,1,36,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,3,1,1,0,0,0.01,0.06,0,255,4,0.02,0.07,0,0,1,1,0,0
1,0,1,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,7,1,1,0,0,0.03,0.06,0,255,7,0.03,0.07,0,0,1,1,0,0
0,0,2,12,9,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,34,0,0,0,0,1,0,0.09,255,254,1,0.01,0.01,0,0,0,0,0
1,0,1,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,20,1,1,0,0,0.16,0.05,0,255,20,0.08,0.05,0,0,1,1,0,0
0,0,2,12,9,43,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,152,0,0,0,0,0.97,0.04,0.01,255,238,0.93,0.01,0,0,0,0,0,0
0,0,1,24,9,235,28405,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,7,255,1,0,0.14,0.03,0,0,0,0
0,0,1,24,9,270,238,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,116,255,1,0,0.01,0.02,0,0,0,0
1,0,1,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,1,0,0,1,1,0,0.52,0,255,1,0,0.52,1,0,0,0,1,1
0,703,1,60,9,626,22509,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,69,0.27,0.02,0,0,0.89,0.87,0,0
1,0,2,49,9,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,0,0,0,0,1,0,0,251,48,0.19,0.04,0.19,0,0.02,0,0,0
1,0,2,49,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,9,0,0,0,0,0.38,0.12,0,255,9,0.04,0.89,0.12,0,0.16,0,0.73,0
1,0,1,54,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,17,1,0.88,0,0,1,0,0.18,157,138,0.48,0.01,0.01,0.01,0.99,0.54,0,0
0,0,1,24,9,296,1511,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0
0,1,1,54,9,1078,369,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,194,196,0.71,0.02,0.01,0.01,0,0,0,0
0,11750,2,44,9,145,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.5,0.5,0,255,3,0.01,0.65,0.94,0,0,0,0,0
0,0,1,24,9,207,480,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,33,0,0,0,0,1,0,0.06,253,255,1,0,0,0.01,0,0,0,0
0,0,1,24,9,315,1187,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,27,0,0,0,0,1,0,0.07,255,255,1,0,0,0,0,0,0,0
1,0,1,60,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,1,1,0,0,0.59,0.12,0,217,51,0.23,0.02,0,0.04,1,0.98,0,0
0,0,2,12,9,45,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,251,0.98,0.01,0.01,0,0,0,0,0
0,0,1,24,9,307,3222,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0.12,1,0,0.25,47,46,0.98,0.04,0.02,0,0,0,0,0
1,0,0,14,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,1,0,1,1,71,1,0,1,0.51,0,0,0,0
0,0,1,24,9,304,13259,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,14,0,0,0,0,1,0,0.14,242,255,1,0,0.01,0.01,0,0,0,0
1,0,1,49,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,4,1,1,0,0,0.01,0.06,0,255,1,0,0.07,0,0,1,1,0,0
1,0,1,69,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,5,1,1,0,0,0.02,0.06,0,255,5,0.02,0.06,0,0,1,1,0,0
0,0,1,54,9,644,313,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,188,74,0.22,0.38,0.01,0.03,0,0,0.35,0
0,0,1,24,9,238,1471,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,241,255,1,0,0,0.01,0,0,0,0
0,0,1,20,9,383,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,33,0.13,0.02,0.13,0,0,0,0.76,0
1,0,1,20,9,334,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,4,15,1,0,1,0.13,0,0,0,0
1,0,1,20,9,334,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,8,18,1,0,1,0.17,0,0,0,0
1,0,1,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,4,1,1,0,0,0.04,0.07,0,255,10,0.04,0.07,0,0,1,1,0,0
0,0,1,20,8,40495,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0.07,0.07,0,0,1,0,0,178,97,0.49,0.03,0.49,0.02,0.01,0.01,0.01,0
1,0,1,66,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,10,1,1,0,0,0.07,0.07,0,255,10,0.04,0.06,0,0,1,1,0,0
0,0,1,24,9,203,1367,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,1,0,0.5,57,255,1,0,0.02,0.01,0,0,0,0
0,40,1,19,9,1470,4145,0,0,0,30,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,99,30,0.3,0.06,0.01,0,0,0,0,0
1,0,1,24,9,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,184,184,1,0,0.01,0,0,0,0.05,0.05
0,0,1,24,9,206,2560,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,1,0,0.25,21,255,1,0,0.05,0.05,0,0,0,0
0,0,2,49,9,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0.33,0.33,0,255,238,0.93,0.01,0.01,0,0,0,0,0
1,0,0,14,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,0,0,0,0,1,0,1,1,85,1,0,1,0.26,0,0,0,0
1,0,1,49,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,16,1,1,0,0,0.13,0.06,0,255,4,0.02,0.07,0,0,1,1,0,0
0,0,1,24,9,227,13337,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,1,0,0.5,14,255,1,0,0.07,0.02,0,0,0,0
1,0,0,14,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,0,0,0,0,1,0,1,3,139,1,0,1,0.25,0,0,0,0
0,0,1,20,9,259,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,132,72,0.55,0.04,0.55,0,0,0,0,0
1,0,1,66,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,3,1,1,0,0,0.02,0.06,0,255,3,0.01,0.07,0,0,1,1,0,0
1,0,1,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,1,0.12,0,0.85,1,0,1,0,255,1,0,1,0,0,0.16,0,0.84,1
1,0,1,49,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,11,1,1,0,0,0.05,0.05,0,255,11,0.04,0.06,0,0,1,1,0,0
0,0,2,44,9,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0.33,0.67,0,255,3,0.01,0.81,1,0,0,0,0,0
1,0,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,13,1,1,0,0,0.06,0.06,0,255,13,0.05,0.05,0,0,1,1,0,0
1,0,1,49,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,112,1,0.01,0.16,0.12,0,0,0,0.12,1
1,0,1,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,17,1,1,0,0,0.12,0.05,0,255,17,0.07,0.05,0,0,1,1,0,0
0,0,1,24,9,305,260,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,253,0.99,0.01,0,0,0,0,0,0
0,0,1,24,9,306,2543,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
0,0,1,54,9,1100,325,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,148,152,0.55,0.09,0.01,0.01,0.01,0,0,0
0,0,1,24,9,233,581,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,29,0,0,0,0,1,0,0.07,255,255,1,0,0,0,0,0,0,0
1,0,1,49,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,5,1,1,0,0,0.04,0.07,0,255,9,0.04,0.07,0,0,1,1,0,0
1,0,1,60,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,18,1,1,0,0,0.08,0.06,0,255,18,0.07,0.06,0,0,1,1,0,0
0,0,2,12,9,45,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,153,0,0,0,0,1,0,0.01,255,254,1,0.01,0,0,0,0,0,0
1,0,1,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,1,1,0,0,0.25,0.2,0,255,48,0.19,0.05,0.02,0,1,1,0,0
0,0,1,24,9,190,296,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,18,0,0,0,0,1,0,0.11,255,255,1,0,0,0,0,0,0,0
0,0,1,24,9,296,2892,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,15,0,0,0,0,1,0,0.33,255,255,1,0,0,0,0,0,0,0
1,0,1,49,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,17,1,1,0,0,0.14,0.06,0,255,36,0.14,0.06,0,0,1,1,0,0
1,0,0,14,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0,0,0,0,1,0,1,2,52,1,0,1,0.5,0,0,0,0
0,0,1,20,9,641,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,76,77,0.14,0.04,0.14,0.04,0.03,0,0.64,0
0,0,1,24,9,235,261,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,255,245,0.96,0.01,0,0,0,0,0,0
0,0,1,24,9,226,2642,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,18,0,0,0,0,1,0,0.11,54,255,1,0,0.02,0.02,0,0,0,0
0,0,1,20,9,71,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.5,1,0,255,69,0.27,0.04,0.27,0,0.18,0,0.02,0
0,0,1,24,9,467,9887,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,1,0,0,98,249,1,0,0.01,0.11,0,0,0.51,0.75
1,0,0,14,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,2,206,1,0,1,0.25,0,0,0,0
1,0,1,49,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,9,0.99,1,0,0,0.09,0.08,0,255,9,0.04,0.07,0,0,1,1,0,0
0,0,1,24,9,222,998,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
0,0,1,24,9,238,3222,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,253,0.99,0.01,0,0,0,0,0,0
0,0,1,24,9,271,2341,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,6,255,1,0,0.17,0.04,0,0,0,0
1,0,1,49,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,6,1,1,0,0,0.06,0.06,0,221,15,0.07,0.08,0,0,1,1,0,0
1,0,1,49,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,13,1,1,0,0,0.11,0.06,0,255,20,0.08,0.06,0,0,1,1,0,0
1,0,1,49,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,16,0.99,1,0,0,0.12,0.06,0,255,2,0.01,0.07,0,0,1,1,0,0
0,6139,2,44,9,147,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,2,0.01,0.57,0.94,0,0,0,0,0
1,0,1,32,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,13,1,1,0,0,0.14,0.07,0,255,13,0.05,0.07,0,0,1,1,0,0
0,0,2,43,9,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.5,0.5,0,49,13,0.27,0.04,0.27,0,0,0,0,0
0,0,1,24,9,317,6329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
0,0,1,24,9,197,2664,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0.67,13,255,1,0,0.08,0.02,0,0,0,0
0,0,1,24,9,296,183,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,164,255,1,0,0.01,0.03,0,0,0,0
0,0,1,24,9,225,2762,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,52,255,1,0,0.02,0.03,0,0,0,0
1,0,1,60,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,7,1,1,0,0,0.26,0.07,0,255,7,0.03,0.07,0.01,0,1,1,0,0
1,0,1,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,5,1,1,0,0,0.03,0.06,0,255,5,0.02,0.07,0,0,1,1,0,0
0,0,2,49,9,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,112,0.44,0.01,0.01,0,0,0,0,0
1,0,1,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,1,0,0,1,1,0,0.52,0,255,1,0,0.52,1,0,0,0,1,1
0,0,1,24,9,246,5363,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,25,255,1,0,0.04,0.03,0,0,0,0
0,0,1,24,9,185,1391,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,1,0,0.33,25,255,1,0,0.04,0.03,0,0,0,0
1,0,1,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,17,0,0,1,1,0.12,0.05,0,255,7,0.03,0.06,0,0,0,0,1,1
0,2,1,20,9,2194619,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,74,0.29,0.02,0.29,0,0,0,0,0
1,0,1,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,12,0.98,1,0.02,0,0.22,0.09,0,255,24,0.09,0.05,0,0,1,1,0,0
0,0,1,18,9,8,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,11,15,0.18,0.36,0.09,0.13,0,0,0,0
0,0,1,54,9,855,333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,17,67,0.59,0.18,0.06,0.03,0,0,0,0
1,0,1,49,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,18,1,1,0,0,0.16,0.07,0,255,18,0.07,0.08,0,0,1,1,0,0
0,0,1,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0.33,1,0,0.67,11,255,1,0,0.09,0.11,0,0,1,0.81
0,0,2,12,9,45,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,127,0,0,0,0,1,0,0,255,205,0.8,0.01,0,0,0,0,0,0
0,0,1,24,9,242,19033,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,18,255,1,0,0.06,0.03,0,0,0,0
0,0,1,24,9,291,7487,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,12,0,0,0,0,1,0,0.17,12,255,1,0,0.08,0.05,0,0,0,0
1,13,1,44,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,255,1,0,1,1,0,0,0,0.99,1
1,0,1,49,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,10,1,1,0,0,0.08,0.06,0,181,10,0.06,0.07,0.01,0,1,1,0,0
0,0,1,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,1,1,0,1,53,255,1,0,0.02,0.05,0,0,1,1
0,0,1,24,9,301,33616,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,1,0,0.22,18,255,1,0,0.06,0.06,0,0,0,0
0,0,1,24,9,329,1468,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,1,0,0.33,35,255,1,0,0.03,0.14,0,0,0.69,0.58
1,31041,1,49,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,255,2,0.01,0.78,1,0,0,0,1,1
0,0,2,49,9,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,242,0.95,0.01,0,0,0,0,0,0
1,0,1,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,23,1,1,0,0,0.09,0.05,0,255,23,0.09,0.05,0,0,1,1,0,0
0,0,1,24,9,309,1090,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,45,45,0,0,0,0,1,0,0,45,255,1,0,0.02,0.03,0,0,0,0.01
0,0,1,24,9,298,8083,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,13,0,0,0,0,1,0,0.38,50,227,1,0,0.02,0.04,0.02,0,0,0
0,0,1,24,9,287,6163,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,50,255,1,0,0.02,0.01,0,0,0,0
0,0,1,24,9,227,9986,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,26,0,0,0,0,1,0,0.08,184,255,1,0,0.01,0.01,0,0,0,0
1,0,1,49,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,16,1,1,0,0,0.12,0.07,0,255,16,0.06,0.05,0,0,1,1,0,0
0,0,0,14,9,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0.12,0.38,0,255,3,0.01,0.01,0.08,0,0,0,0,0
0,0,2,12,9,43,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,194,0,0,0,0,1,0,0,255,230,0.9,0.01,0.01,0,0,0,0,0
0,0,1,54,9,1804,384,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,208,143,0.5,0.01,0,0.01,0.96,0.7,0,0
1,0,1,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,1,0.03,0,0.95,1,0,1,0,255,1,0,0.99,0,0,0.04,0,0.95,1
1,0,1,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,13,1,1,0,0,0.09,0.06,0,255,20,0.08,0.07,0,0,1,1,0,0
0,0,1,24,9,308,311,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,141,245,1,0,0.01,0.01,0,0,0.03,0.02
0,0,1,24,9,250,2577,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,22,255,1,0,0.05,0.03,0,0,0,0
0,1,1,54,9,2589,333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,154,88,0.57,0.05,0.01,0,0,0,0.01,0
0,0,0,14,9,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.5,1,0,255,8,0.03,0.01,0.11,0,0,0,0,0
0,0,1,24,9,346,1211,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0.09,0.09,0,0,1,0,0,121,191,1,0,0.01,0.02,0.01,0.01,0,0
0,0,1,24,9,277,267,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,172,255,1,0,0.01,0.01,0.01,0,0,0
1,731,1,44,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,255,2,0.01,0.73,1,0,0,0,1,1
0,0,1,24,9,201,280,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
1,0,1,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,7,0,0,1,1,0.03,0.07,0,255,7,0.03,0.09,0,0,0,0,1,1
1,0,1,49,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,13,1,1,0,0,0.12,0.06,0,255,10,0.04,0.07,0,0,1,1,0,0
0,0,1,54,9,2517,330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0.33,0,0,1,0,1,215,133,0.62,0.02,0,0,0,0,0.05,0.08
0,0,1,20,9,748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,154,76,0.38,0.02,0.38,0.03,0.01,0.01,0,0
1,0,1,49,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,19,1,1,0,0,0.08,0.06,0,255,2,0.01,0.08,0,0,1,1,0,0
1,0,1,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,1,0,0,1,1,0.01,0.07,0,255,1,0,0.07,0,0,0,0,1,1
